placement_id,application_id,center_id,placement_month,certification_level,weeks_assigned,claims_closed,claims_reopened,reopen_rate_pct
24984,462541,C34,2025-10,entry,9,115,11,9.565
24985,462547,C34,2025-10,experienced,21,267,26,9.738
24986,462548,C34,2025-10,entry,13,160,19,11.875
24987,462551,C34,2025-10,licensed,14,174,18,10.345
24988,462552,C34,2025-10,experienced,11,160,22,13.75
24989,462554,C34,2025-10,experienced,13,172,24,13.953
24990,462561,C34,2025-10,entry,7,89,7,7.865
24991,462562,C34,2025-10,entry,24,314,52,16.561
24992,462576,C34,2025-10,experienced,14,182,10,5.495
24993,462584,C34,2025-10,entry,12,158,19,12.025
24994,462592,C34,2025-10,licensed,7,88,3,3.409
24995,462602,C34,2025-11,experienced,8,103,5,4.854
24996,462606,C34,2025-11,experienced,19,268,27,10.075
24997,462614,C34,2025-11,entry,15,208,3,1.442
24998,462618,C34,2025-11,experienced,10,140,22,15.714
24999,462628,C34,2025-11,entry,14,183,13,7.104
25000,462636,C34,2025-11,licensed,16,209,32,15.311
25001,462675,C34,2025-11,entry,16,193,29,15.026
25002,462685,C34,2025-11,licensed,12,156,19,12.179
25003,462707,C34,2025-11,licensed,15,205,16,7.805
25004,462712,C34,2025-11,experienced,9,100,7,7.0
25005,462716,C34,2025-11,licensed,12,135,9,6.667
25006,462724,C34,2025-11,licensed,16,165,30,18.182
25007,462737,C34,2025-11,entry,14,181,22,12.155
25008,462749,C34,2025-12,licensed,15,192,24,12.5
25009,462756,C34,2025-12,entry,11,146,13,8.904
25010,462758,C34,2025-12,experienced,7,81,3,3.704
25011,462793,C34,2025-12,licensed,21,282,6,2.128
25012,462803,C34,2025-12,entry,13,172,4,2.326
25013,462805,C34,2025-12,licensed,14,197,28,14.213
25014,462807,C34,2025-12,entry,13,163,14,8.589
25015,462825,C34,2025-12,experienced,10,131,15,11.45
25016,462826,C34,2025-12,experienced,16,204,22,10.784
25017,462829,C34,2025-12,entry,12,169,10,5.917
25018,462871,C34,2025-12,experienced,20,274,20,7.299
25019,462882,C34,2025-12,entry,18,233,31,13.305
25020,462883,C34,2025-12,experienced,14,176,8,4.545
25021,462905,C34,2025-12,entry,17,208,14,6.731
25022,462910,C34,2025-12,experienced,15,211,22,10.427
25023,462936,C34,2025-12,entry,16,221,18,8.145
25024,462946,C34,2025-12,entry,13,173,21,12.139
25025,462982,C35,2021-01,licensed,19,230,14,6.087
25026,463034,C35,2021-01,licensed,16,206,22,10.68
25027,463051,C35,2021-01,experienced,12,157,11,7.006
25028,463105,C35,2021-01,entry,6,70,6,8.571
25029,463163,C35,2021-01,entry,16,221,20,9.05
25030,463205,C35,2021-01,entry,15,210,29,13.81
25031,463265,C35,2021-01,experienced,17,213,26,12.207
25032,463271,C35,2021-01,experienced,18,232,34,14.655
25033,463281,C35,2021-02,licensed,16,211,16,7.583
25034,463297,C35,2021-02,experienced,16,202,19,9.406
25035,463305,C35,2021-02,entry,13,161,14,8.696
25036,463318,C35,2021-02,entry,9,129,12,9.302
25037,463322,C35,2021-02,experienced,15,181,13,7.182
25038,463329,C35,2021-02,entry,23,320,26,8.125
25039,463343,C35,2021-02,experienced,13,163,13,7.975
25040,463351,C35,2021-02,licensed,12,146,7,4.795
25041,463378,C35,2021-02,licensed,15,194,28,14.433
25042,463392,C35,2021-02,licensed,17,220,28,12.727
25043,463411,C35,2021-02,licensed,14,173,7,4.046
25044,463434,C35,2021-02,licensed,9,110,4,3.636
25045,463440,C35,2021-02,licensed,19,241,11,4.564
25046,463449,C35,2021-02,licensed,13,155,12,7.742
25047,463506,C35,2021-03,entry,16,219,15,6.849
25048,463524,C35,2021-03,entry,15,188,22,11.702
25049,463534,C35,2021-03,experienced,14,201,13,6.468
25050,463610,C35,2021-03,experienced,11,139,11,7.914
25051,463613,C35,2021-03,entry,26,322,34,10.559
25052,463638,C35,2021-03,entry,9,106,8,7.547
25053,463668,C35,2021-03,licensed,16,219,16,7.306
25054,463671,C35,2021-03,entry,15,204,17,8.333
25055,463698,C35,2021-03,entry,10,130,17,13.077
25056,463726,C35,2021-03,experienced,13,158,8,5.063
25057,463754,C35,2021-03,experienced,23,272,21,7.721
25058,463767,C35,2021-04,licensed,16,235,20,8.511
25059,463811,C35,2021-04,licensed,11,152,18,11.842
25060,463814,C35,2021-04,licensed,11,130,14,10.769
25061,463825,C35,2021-04,experienced,18,228,26,11.404
25062,463855,C35,2021-04,experienced,15,187,9,4.813
25063,463880,C35,2021-04,entry,15,202,30,14.851
25064,463989,C35,2021-04,entry,15,214,33,15.421
25065,464016,C35,2021-04,licensed,13,174,18,10.345
25066,464050,C35,2021-04,entry,16,190,18,9.474
25067,464059,C35,2021-04,licensed,14,176,21,11.932
25068,464125,C35,2021-05,experienced,14,176,22,12.5
25069,464165,C35,2021-05,licensed,14,188,10,5.319
25070,464175,C35,2021-05,experienced,14,173,21,12.139
25071,464188,C35,2021-05,experienced,18,232,30,12.931
25072,464192,C35,2021-05,entry,15,191,16,8.377
25073,464267,C35,2021-05,licensed,18,249,20,8.032
25074,464285,C35,2021-05,entry,14,200,29,14.5
25075,464307,C35,2021-06,licensed,9,116,2,1.724
25076,464324,C35,2021-06,experienced,21,306,30,9.804
25077,464367,C35,2021-06,experienced,20,274,38,13.869
25078,464405,C35,2021-06,experienced,20,275,37,13.455
25079,464412,C35,2021-06,experienced,17,221,39,17.647
25080,464424,C35,2021-06,licensed,10,129,17,13.178
25081,464470,C35,2021-06,entry,13,156,8,5.128
25082,464494,C35,2021-06,licensed,16,218,20,9.174
25083,464512,C35,2021-06,licensed,13,152,16,10.526
25084,464519,C35,2021-06,licensed,15,195,9,4.615
25085,464529,C35,2021-06,licensed,13,150,8,5.333
25086,464532,C35,2021-06,licensed,20,251,28,11.155
25087,464540,C35,2021-06,entry,10,136,9,6.618
25088,464581,C35,2021-06,entry,10,112,14,12.5
25089,464629,C35,2021-07,entry,13,157,15,9.554
25090,464645,C35,2021-07,experienced,19,248,36,14.516
25091,464664,C35,2021-07,licensed,13,163,5,3.067
25092,464670,C35,2021-07,experienced,10,122,4,3.279
25093,464677,C35,2021-07,entry,21,251,15,5.976
25094,464704,C35,2021-07,entry,13,158,15,9.494
25095,464749,C35,2021-07,entry,6,78,4,5.128
25096,464764,C35,2021-07,licensed,9,122,11,9.016
25097,464821,C35,2021-07,entry,9,117,16,13.675
25098,464848,C35,2021-07,licensed,23,313,42,13.419
25099,464888,C35,2021-07,entry,14,166,10,6.024
25100,464969,C35,2021-08,licensed,10,144,13,9.028
25101,464995,C35,2021-08,experienced,16,236,22,9.322
25102,465038,C35,2021-08,entry,21,288,33,11.458
25103,465104,C35,2021-08,entry,11,147,21,14.286
25104,465137,C35,2021-08,experienced,16,225,17,7.556
25105,465147,C35,2021-08,experienced,7,91,7,7.692
25106,465160,C35,2021-08,entry,13,162,18,11.111
25107,465161,C35,2021-08,licensed,17,215,14,6.512
25108,465180,C35,2021-08,experienced,9,119,11,9.244
25109,465186,C35,2021-08,entry,16,203,22,10.837
25110,465192,C35,2021-08,entry,12,147,20,13.605
25111,465203,C35,2021-08,licensed,8,108,12,11.111
25112,465227,C35,2021-08,licensed,18,202,15,7.426
25113,465247,C35,2021-09,experienced,13,206,20,9.709
25114,465258,C35,2021-09,experienced,11,163,12,7.362
25115,465287,C35,2021-09,licensed,15,197,12,6.091
25116,465348,C35,2021-09,licensed,14,205,27,13.171
25117,465355,C35,2021-09,entry,13,202,18,8.911
25118,465367,C35,2021-09,licensed,13,158,17,10.759
25119,465371,C35,2021-09,experienced,8,102,16,15.686
25120,465374,C35,2021-09,licensed,15,192,9,4.688
25121,465379,C35,2021-09,experienced,17,215,32,14.884
25122,465382,C35,2021-09,licensed,13,182,20,10.989
25123,465409,C35,2021-09,experienced,13,164,15,9.146
25124,465441,C35,2021-09,licensed,15,186,18,9.677
25125,465461,C35,2021-09,experienced,8,110,11,10.0
25126,465462,C35,2021-09,experienced,15,188,17,9.043
25127,465465,C35,2021-09,experienced,12,138,16,11.594
25128,465469,C35,2021-09,entry,11,141,8,5.674
25129,465472,C35,2021-09,licensed,18,261,20,7.663
25130,465481,C35,2021-09,experienced,13,169,15,8.876
25131,465488,C35,2021-09,licensed,14,183,14,7.65
25132,465498,C35,2021-09,entry,14,172,8,4.651
25133,465503,C35,2021-09,licensed,19,242,15,6.198
25134,465510,C35,2021-09,experienced,10,145,18,12.414
25135,465515,C35,2021-09,experienced,11,130,13,10.0
25136,465522,C35,2021-09,experienced,14,183,14,7.65
25137,465541,C35,2021-10,entry,11,136,6,4.412
25138,465545,C35,2021-10,entry,22,294,17,5.782
25139,465552,C35,2021-10,experienced,11,145,9,6.207
25140,465561,C35,2021-10,entry,20,225,30,13.333
25141,465574,C35,2021-10,licensed,16,230,17,7.391
25142,465583,C35,2021-10,entry,10,129,17,13.178
25143,465612,C35,2021-10,licensed,16,214,18,8.411
25144,465628,C35,2021-10,experienced,12,186,12,6.452
25145,465650,C35,2021-10,licensed,12,145,8,5.517
25146,465660,C35,2021-10,entry,13,175,26,14.857
25147,465688,C35,2021-10,licensed,20,258,36,13.953
25148,465720,C35,2021-10,entry,8,104,7,6.731
25149,465772,C35,2021-11,experienced,15,220,16,7.273
25150,465800,C35,2021-11,licensed,14,181,11,6.077
25151,465805,C35,2021-11,licensed,10,120,10,8.333
25152,465821,C35,2021-11,licensed,6,90,6,6.667
25153,465823,C35,2021-11,licensed,8,111,12,10.811
25154,465942,C35,2021-11,entry,14,190,32,16.842
25155,465943,C35,2021-11,experienced,10,115,9,7.826
25156,465973,C35,2021-11,experienced,14,188,22,11.702
25157,465998,C35,2021-11,licensed,12,161,28,17.391
25158,466064,C35,2021-12,licensed,15,191,16,8.377
25159,466076,C35,2021-12,entry,4,47,4,8.511
25160,466082,C35,2021-12,experienced,10,119,14,11.765
25161,466116,C35,2021-12,entry,8,105,5,4.762
25162,466141,C35,2021-12,entry,13,182,18,9.89
25163,466142,C35,2021-12,licensed,22,312,20,6.41
25164,466146,C35,2021-12,licensed,15,200,7,3.5
25165,466165,C35,2021-12,licensed,8,107,12,11.215
25166,466187,C35,2021-12,entry,12,151,10,6.623
25167,466188,C35,2021-12,entry,16,190,16,8.421
25168,466235,C35,2021-12,licensed,15,179,18,10.056
25169,466246,C35,2021-12,experienced,7,68,6,8.824
25170,466298,C35,2022-01,experienced,13,158,9,5.696
25171,466299,C35,2022-01,licensed,19,260,24,9.231
25172,466320,C35,2022-01,experienced,10,129,12,9.302
25173,466400,C35,2022-01,experienced,15,182,17,9.341
25174,466422,C35,2022-01,experienced,18,219,32,14.612
25175,466453,C35,2022-01,licensed,14,183,13,7.104
25176,466459,C35,2022-01,entry,15,214,19,8.879
25177,466533,C35,2022-02,experienced,13,186,17,9.14
25178,466570,C35,2022-02,licensed,13,185,15,8.108
25179,466592,C35,2022-02,licensed,15,209,15,7.177
25180,466604,C35,2022-02,entry,16,202,23,11.386
25181,466613,C35,2022-02,licensed,8,114,7,6.14
25182,466677,C35,2022-03,entry,17,220,15,6.818
25183,466685,C35,2022-03,entry,8,83,11,13.253
25184,466688,C35,2022-03,licensed,15,205,25,12.195
25185,466690,C35,2022-03,entry,12,155,17,10.968
25186,466696,C35,2022-03,experienced,9,136,13,9.559
25187,466714,C35,2022-03,experienced,6,90,7,7.778
25188,466716,C35,2022-03,licensed,15,196,13,6.633
25189,466717,C35,2022-03,licensed,18,257,20,7.782
25190,466721,C35,2022-03,entry,16,209,19,9.091
25191,466724,C35,2022-03,entry,17,239,43,17.992
25192,466729,C35,2022-03,licensed,14,179,8,4.469
25193,466735,C35,2022-03,entry,18,251,18,7.171
25194,466739,C35,2022-03,experienced,16,210,19,9.048
25195,466747,C35,2022-03,entry,15,203,24,11.823
25196,466750,C35,2022-03,experienced,18,254,17,6.693
25197,466758,C35,2022-03,entry,19,235,37,15.745
25198,466848,C35,2022-04,entry,15,198,31,15.657
25199,466861,C35,2022-04,licensed,14,172,13,7.558
25200,466906,C35,2022-04,entry,8,95,10,10.526
25201,466915,C35,2022-04,licensed,12,154,10,6.494
25202,466919,C35,2022-04,entry,14,198,30,15.152
25203,466925,C35,2022-04,licensed,20,271,19,7.011
25204,466942,C35,2022-04,experienced,16,198,27,13.636
25205,466949,C35,2022-04,entry,15,197,20,10.152
25206,466970,C35,2022-04,licensed,12,162,7,4.321
25207,467004,C35,2022-04,licensed,12,154,9,5.844
25208,467044,C35,2022-04,experienced,10,149,10,6.711
25209,467081,C35,2022-04,experienced,12,165,8,4.848
25210,467132,C35,2022-05,entry,11,150,16,10.667
25211,467136,C35,2022-05,experienced,13,171,20,11.696
25212,467167,C35,2022-05,experienced,17,225,12,5.333
25213,467194,C35,2022-05,experienced,12,154,23,14.935
25214,467204,C35,2022-05,experienced,18,219,15,6.849
25215,467283,C35,2022-05,entry,19,215,19,8.837
25216,467285,C35,2022-05,experienced,16,196,9,4.592
25217,467289,C35,2022-05,experienced,13,161,9,5.59
25218,467339,C35,2022-05,licensed,19,266,7,2.632
25219,467364,C35,2022-05,experienced,19,234,30,12.821
25220,467388,C35,2022-05,experienced,14,191,25,13.089
25221,467432,C35,2022-05,entry,8,112,17,15.179
25222,467454,C35,2022-05,licensed,17,220,32,14.545
25223,467488,C35,2022-05,entry,13,157,17,10.828
25224,467498,C35,2022-05,experienced,16,185,16,8.649
25225,467511,C35,2022-06,entry,9,113,12,10.619
25226,467518,C35,2022-06,entry,14,191,8,4.188
25227,467562,C35,2022-06,experienced,13,153,21,13.725
25228,467582,C35,2022-06,licensed,19,234,23,9.829
25229,467600,C35,2022-06,licensed,12,151,18,11.921
25230,467603,C35,2022-06,entry,20,230,15,6.522
25231,467608,C35,2022-06,experienced,14,186,24,12.903
25232,467612,C35,2022-06,licensed,20,271,18,6.642
25233,467629,C35,2022-06,entry,8,115,15,13.043
25234,467631,C35,2022-06,licensed,9,114,12,10.526
25235,467632,C35,2022-06,experienced,13,157,11,7.006
25236,467636,C35,2022-06,licensed,24,343,15,4.373
25237,467662,C35,2022-06,licensed,16,213,29,13.615
25238,467675,C35,2022-07,entry,14,171,21,12.281
25239,467680,C35,2022-07,entry,14,208,25,12.019
25240,467716,C35,2022-07,licensed,10,136,13,9.559
25241,467735,C35,2022-07,licensed,19,242,14,5.785
25242,467757,C35,2022-07,entry,15,205,44,21.463
25243,467872,C35,2022-07,entry,12,152,8,5.263
25244,467916,C35,2022-07,licensed,9,129,15,11.628
25245,467937,C35,2022-07,licensed,10,128,7,5.469
25246,467954,C35,2022-07,entry,16,205,17,8.293
25247,467957,C35,2022-07,entry,11,133,18,13.534
25248,467971,C35,2022-08,entry,14,170,16,9.412
25249,467973,C35,2022-08,licensed,17,211,20,9.479
25250,467976,C35,2022-08,licensed,18,230,11,4.783
25251,467989,C35,2022-08,licensed,15,210,15,7.143
25252,467992,C35,2022-08,licensed,11,149,6,4.027
25253,467994,C35,2022-08,experienced,14,166,21,12.651
25254,468027,C35,2022-08,licensed,11,110,9,8.182
25255,468051,C35,2022-08,licensed,9,121,10,8.264
25256,468068,C35,2022-08,entry,17,228,16,7.018
25257,468076,C35,2022-08,experienced,18,236,28,11.864
25258,468110,C35,2022-08,entry,20,295,24,8.136
25259,468128,C35,2022-08,experienced,10,131,15,11.45
25260,468151,C35,2022-08,entry,18,253,28,11.067
25261,468153,C35,2022-08,entry,14,188,18,9.574
25262,468195,C35,2022-08,entry,16,225,15,6.667
25263,468200,C35,2022-08,entry,14,195,22,11.282
25264,468216,C35,2022-08,experienced,15,163,15,9.202
25265,468218,C35,2022-08,experienced,7,101,5,4.95
25266,468239,C35,2022-08,experienced,12,150,8,5.333
25267,468314,C35,2022-09,entry,17,239,26,10.879
25268,468315,C35,2022-09,licensed,15,192,19,9.896
25269,468328,C35,2022-09,licensed,15,192,16,8.333
25270,468329,C35,2022-09,licensed,20,259,36,13.9
25271,468337,C35,2022-09,licensed,12,150,17,11.333
25272,468362,C35,2022-09,licensed,9,100,4,4.0
25273,468385,C35,2022-09,entry,9,127,11,8.661
25274,468448,C35,2022-09,entry,22,271,26,9.594
25275,468449,C35,2022-09,licensed,12,157,12,7.643
25276,468482,C35,2022-09,licensed,13,179,9,5.028
25277,468569,C35,2022-09,experienced,14,182,13,7.143
25278,468641,C35,2022-10,entry,18,218,37,16.972
25279,468659,C35,2022-10,entry,11,150,12,8.0
25280,468665,C35,2022-10,licensed,13,181,16,8.84
25281,468692,C35,2022-10,entry,13,154,7,4.545
25282,468742,C35,2022-10,licensed,13,162,7,4.321
25283,468744,C35,2022-10,licensed,14,209,18,8.612
25284,468789,C35,2022-10,entry,22,293,27,9.215
25285,468793,C35,2022-10,licensed,9,110,12,10.909
25286,468810,C35,2022-11,experienced,10,123,10,8.13
25287,468848,C35,2022-11,entry,12,144,11,7.639
25288,468883,C35,2022-11,licensed,15,212,11,5.189
25289,468888,C35,2022-11,experienced,10,112,12,10.714
25290,468903,C35,2022-11,licensed,14,192,4,2.083
25291,468906,C35,2022-11,entry,13,165,2,1.212
25292,469025,C35,2022-11,entry,15,201,28,13.93
25293,469040,C35,2022-11,experienced,15,213,26,12.207
25294,469044,C35,2022-11,experienced,10,134,5,3.731
25295,469069,C35,2022-11,licensed,13,164,14,8.537
25296,469136,C35,2022-12,entry,15,167,10,5.988
25297,469177,C35,2022-12,entry,13,171,16,9.357
25298,469194,C35,2022-12,entry,17,221,27,12.217
25299,469224,C35,2022-12,experienced,21,281,19,6.762
25300,469302,C35,2022-12,experienced,7,81,8,9.877
25301,469320,C35,2022-12,licensed,14,166,14,8.434
25302,469345,C35,2022-12,entry,15,203,30,14.778
25303,469346,C35,2022-12,experienced,14,188,17,9.043
25304,469383,C35,2023-01,licensed,19,236,25,10.593
25305,469390,C35,2023-01,licensed,8,102,3,2.941
25306,469394,C35,2023-01,experienced,8,98,8,8.163
25307,469396,C35,2023-01,entry,9,123,22,17.886
25308,469418,C35,2023-01,licensed,13,176,14,7.955
25309,469441,C35,2023-01,entry,13,168,12,7.143
25310,469448,C35,2023-01,experienced,12,170,25,14.706
25311,469451,C35,2023-01,entry,14,181,17,9.392
25312,469470,C35,2023-01,entry,12,148,17,11.486
25313,469477,C35,2023-01,entry,18,230,21,9.13
25314,469480,C35,2023-01,licensed,11,138,16,11.594
25315,469497,C35,2023-01,entry,13,185,4,2.162
25316,469548,C35,2023-01,licensed,19,252,17,6.746
25317,469567,C35,2023-01,licensed,17,238,21,8.824
25318,469601,C35,2023-02,licensed,17,221,20,9.05
25319,469645,C35,2023-02,entry,14,184,23,12.5
25320,469646,C35,2023-02,experienced,19,216,22,10.185
25321,469655,C35,2023-02,entry,15,216,27,12.5
25322,469659,C35,2023-02,licensed,13,159,5,3.145
25323,469680,C35,2023-02,licensed,15,203,26,12.808
25324,469681,C35,2023-02,licensed,16,195,30,15.385
25325,469695,C35,2023-02,experienced,7,94,4,4.255
25326,469704,C35,2023-02,licensed,9,113,2,1.77
25327,469725,C35,2023-02,entry,11,135,13,9.63
25328,469760,C35,2023-02,entry,14,177,20,11.299
25329,469775,C35,2023-02,entry,13,166,20,12.048
25330,469781,C35,2023-02,experienced,13,148,17,11.486
25331,469793,C35,2023-03,licensed,24,328,45,13.72
25332,469827,C35,2023-03,entry,7,93,14,15.054
25333,469838,C35,2023-03,entry,14,192,22,11.458
25334,469858,C35,2023-03,licensed,16,194,15,7.732
25335,469868,C35,2023-03,licensed,13,157,11,7.006
25336,469889,C35,2023-03,experienced,18,216,23,10.648
25337,469912,C35,2023-03,licensed,17,211,18,8.531
25338,469916,C35,2023-03,licensed,15,209,22,10.526
25339,469955,C35,2023-03,experienced,11,124,6,4.839
25340,469988,C35,2023-03,entry,12,166,8,4.819
25341,470015,C35,2023-03,experienced,7,104,14,13.462
25342,470066,C35,2023-04,entry,14,179,16,8.939
25343,470088,C35,2023-04,licensed,20,291,4,1.375
25344,470093,C35,2023-04,experienced,13,144,11,7.639
25345,470100,C35,2023-04,entry,8,97,8,8.247
25346,470141,C35,2023-04,entry,8,109,5,4.587
25347,470178,C35,2023-04,experienced,15,184,17,9.239
25348,470249,C35,2023-04,entry,9,123,14,11.382
25349,470264,C35,2023-04,entry,19,271,16,5.904
25350,470299,C35,2023-04,entry,15,212,17,8.019
25351,470388,C35,2023-04,entry,17,245,21,8.571
25352,470433,C35,2023-05,licensed,19,257,2,0.778
25353,470454,C35,2023-05,entry,12,148,17,11.486
25354,470456,C35,2023-05,entry,13,178,25,14.045
25355,470463,C35,2023-05,entry,12,134,6,4.478
25356,470470,C35,2023-05,experienced,10,146,29,19.863
25357,470483,C35,2023-05,experienced,12,155,10,6.452
25358,470497,C35,2023-05,entry,9,105,18,17.143
25359,470504,C35,2023-05,licensed,11,132,10,7.576
25360,470541,C35,2023-05,licensed,16,204,9,4.412
25361,470556,C35,2023-05,entry,11,158,11,6.962
25362,470641,C35,2023-05,entry,12,146,10,6.849
25363,470653,C35,2023-05,licensed,12,136,5,3.676
25364,470664,C35,2023-05,experienced,10,143,21,14.685
25365,470665,C35,2023-05,licensed,15,211,41,19.431
25366,470708,C35,2023-05,entry,20,241,21,8.714
25367,470728,C35,2023-05,licensed,23,289,24,8.304
25368,470765,C35,2023-06,licensed,16,213,17,7.981
25369,470918,C35,2023-06,licensed,10,116,9,7.759
25370,470949,C35,2023-06,entry,15,213,13,6.103
25371,471020,C35,2023-06,experienced,18,264,10,3.788
25372,471088,C35,2023-06,experienced,17,208,26,12.5
25373,471098,C35,2023-06,licensed,17,213,3,1.408
25374,471125,C35,2023-07,entry,15,190,24,12.632
25375,471150,C35,2023-07,licensed,12,150,12,8.0
25376,471162,C35,2023-07,entry,14,181,18,9.945
25377,471167,C35,2023-07,entry,15,193,11,5.699
25378,471230,C35,2023-07,experienced,7,94,9,9.574
25379,471232,C35,2023-07,entry,12,158,16,10.127
25380,471234,C35,2023-07,entry,10,104,5,4.808
25381,471237,C35,2023-07,entry,17,212,18,8.491
25382,471248,C35,2023-07,entry,14,190,17,8.947
25383,471260,C35,2023-07,experienced,15,190,9,4.737
25384,471261,C35,2023-07,experienced,15,177,18,10.169
25385,471269,C35,2023-07,entry,13,206,17,8.252
