center_id,month,ats,openings,applications_received,apps_per_opening,applications_reviewed,recruiter_minutes_per_application,days_to_fill,local_unemployment_rate,wage_index,recruiter_hourly_rate,grader_hourly_rate,sourcing_cost_per_opening,training_cost_per_hire,ramp_productivity_loss_per_hire,vacancy_cost_per_day,separation_cost_per_exit,claims_per_adjuster_6mo,cost_per_reopened_claim
C35,2022-12,new,22,3121,141.9,261,6.56,20.8,3.38,1.067,62.85,52.62,721.25,5177.52,5815.2,171.44,2288.79,564,312.14
C35,2023-01,new,26,3818,146.8,237,6.33,26.1,3.34,1.07,61.54,52.67,714.54,4999.94,6643.39,188.17,2133.83,564,296.97
C35,2023-02,new,26,3596,138.3,197,6.68,20.2,3.31,1.073,63.01,53.7,790.74,4675.26,6098.98,189.04,2303.58,564,319.38
C35,2023-03,new,27,4437,164.3,253,5.57,27.9,3.28,1.076,63.41,55.23,815.42,5299.02,6313.79,186.12,2161.75,564,333.01
C35,2023-04,new,37,5324,143.9,383,6.31,21.8,3.69,1.079,62.17,52.64,644.39,4471.54,6088.52,191.23,2112.76,564,290.43
C35,2023-05,new,27,4382,162.3,337,5.53,28.5,3.33,1.082,63.07,54.01,641.07,4972.31,6287.88,216.48,2280.82,564,358.3
C35,2023-06,new,37,6048,163.5,351,5.43,17.6,3.57,1.085,62.02,54.7,697.26,4739.8,6023.29,202.9,2283.2,564,306.59
C35,2023-07,new,25,4767,190.7,270,4.6,27.5,3.57,1.088,63.54,55.71,560.58,5326.66,6480.47,201.12,2438.52,564,365.77
C35,2023-08,new,30,5408,180.3,268,4.79,25.2,3.16,1.09,63.59,55.05,755.13,4582.14,6429.05,184.91,2434.97,564,343.88
C35,2023-09,new,32,5698,178.1,335,4.78,32.1,3.47,1.093,64.51,55.53,695.3,5170.71,5879.39,196.09,2704.68,564,329.95
C35,2023-10,new,20,3498,174.9,244,4.79,28.5,3.63,1.096,62.15,54.51,842.81,4671.23,6687.51,238.95,2720.25,564,320.71
C35,2023-11,new,29,5739,197.9,305,4.16,24.8,3.67,1.099,61.87,56.13,778.53,5173.24,6877.8,203.75,2473.22,564,353.53
C35,2023-12,new,27,4781,177.1,317,4.56,27.4,3.38,1.102,61.41,55.94,738.12,5132.75,5956.04,235.4,2728.4,564,309.11
C35,2024-01,new,26,4464,171.7,288,4.62,25.2,3.11,1.105,65.22,53.08,694.1,4957.39,6430.89,218.8,2225.55,564,329.86
C35,2024-02,new,23,4566,198.5,269,3.92,25.9,3.17,1.108,65.19,54.57,679.7,4740.86,5516.99,203.62,2492.19,564,344.17
C35,2024-03,new,26,4980,191.5,325,3.99,27.1,3.32,1.111,63.51,55.55,725.11,5183.57,6423.03,234.07,2652.82,564,295.62
C35,2024-04,new,26,4887,188.0,256,3.99,25.3,3.08,1.114,66.08,56.57,660.23,4632.92,6442.36,201.17,2678.59,564,305.52
C35,2024-05,new,25,5086,203.4,215,3.62,25.6,3.55,1.117,66.09,58.71,803.94,5381.84,6240.64,244.99,2678.23,564,408.52
C35,2024-06,new,22,4595,208.9,262,3.46,27.2,3.01,1.12,64.22,55.29,782.04,5485.5,7048.26,231.91,2313.97,564,361.01
C35,2024-07,new,33,6197,187.8,406,3.78,24.2,2.89,1.122,63.41,57.52,772.28,4542.79,6595.94,244.66,2227.94,564,285.03
C35,2024-08,new,39,8618,221.0,513,3.16,27.4,3.49,1.125,64.38,55.03,663.32,5120.88,6177.78,213.71,2712.22,564,295.06
C35,2024-09,new,34,8080,237.6,362,2.9,33.9,2.83,1.128,64.67,57.86,738.25,4750.43,6760.58,183.33,2451.28,564,331.39
C35,2024-10,new,32,6682,208.8,421,3.25,29.8,3.05,1.131,66.16,55.2,827.77,5083.24,6673.33,186.98,2804.57,564,343.48
C35,2024-11,new,21,4148,197.5,227,3.4,31.6,2.91,1.134,64.81,55.09,711.99,5140.23,5939.83,200.48,2392.19,564,312.75
C35,2024-12,new,34,7520,221.2,471,3.0,31.6,2.62,1.137,64.01,57.48,624.33,5029.43,6357.0,226.45,2530.24,564,297.2
C35,2025-01,new,29,6319,217.9,399,3.01,25.9,2.95,1.14,65.48,56.38,931.9,4686.06,6824.02,232.57,2356.25,564,390.67
C35,2025-02,new,29,6711,231.4,339,2.81,26.9,2.47,1.143,66.89,58.07,703.16,4766.47,6127.14,197.25,2516.78,564,261.93
C35,2025-03,new,31,7279,234.8,384,2.75,30.2,2.77,1.146,67.22,57.95,880.91,5655.09,5869.74,244.77,2493.18,564,315.75
C35,2025-04,new,37,8209,221.9,411,2.89,30.8,2.94,1.149,65.18,56.36,704.99,4905.05,6805.88,200.61,2543.05,564,325.44
C35,2025-05,new,27,6632,245.6,313,2.59,26.1,2.71,1.152,66.48,58.03,756.58,4737.67,6681.03,233.83,2575.55,564,322.07
C35,2025-06,new,22,4423,201.0,217,3.15,28.6,2.86,1.155,66.77,59.68,871.91,5544.01,6367.23,233.61,2594.95,564,375.19
C35,2025-07,new,24,5205,216.9,333,2.91,31.4,3.03,1.158,66.98,59.74,579.36,4679.16,6309.93,224.13,2606.45,564,309.69
C35,2025-08,new,25,5730,229.2,381,2.74,28.8,2.52,1.16,64.12,58.38,667.73,5058.93,6510.27,188.75,2427.78,564,301.97
C35,2025-09,new,23,5352,232.7,293,2.69,28.0,3.07,1.163,67.89,60.09,797.81,5487.89,6280.24,209.8,2659.8,564,324.07
C35,2025-10,new,23,5210,226.5,309,2.76,27.1,2.72,1.166,67.91,56.46,746.79,5058.41,6753.07,205.33,2705.6,564,336.35
C35,2025-11,new,37,8672,234.4,443,2.66,28.7,2.93,1.169,68.04,59.53,807.88,5519.47,6668.39,218.5,2721.42,564,322.0
C35,2025-12,new,34,7197,211.7,413,2.94,30.2,2.72,1.172,66.45,58.43,667.41,4931.45,7131.98,192.25,2564.63,564,324.08
C36,2021-01,legacy,32,4195,131.1,286,7.09,20.6,5.01,1.0,52.62,46.93,672.25,4091.84,5174.14,177.85,1984.48,663,294.23
C36,2021-02,legacy,23,3632,157.9,222,5.89,20.6,4.58,1.003,54.44,47.58,697.08,4148.91,5507.62,181.87,2129.07,663,314.15
C36,2021-03,legacy,27,4396,162.8,326,5.71,21.0,4.92,1.006,56.18,47.39,525.47,4128.09,5828.14,177.96,2037.96,663,323.6
C36,2021-04,legacy,17,2558,150.5,197,6.18,24.8,4.34,1.009,54.21,47.67,607.06,3966.79,5470.43,177.32,2367.02,663,318.63
C36,2021-05,legacy,38,5334,140.4,355,6.63,23.3,4.52,1.012,54.91,49.74,617.11,4029.87,4929.17,182.94,2006.03,663,327.03
C36,2021-06,legacy,15,2165,144.3,117,6.44,23.2,4.45,1.015,56.14,48.52,559.41,4062.69,5179.85,191.3,2063.43,663,271.51
C36,2021-07,legacy,31,4835,156.0,314,5.96,18.3,5.09,1.018,55.05,48.85,575.54,4312.95,5045.48,211.41,1955.43,663,330.1
C36,2021-08,legacy,30,4572,152.4,243,6.1,21.8,4.8,1.02,55.36,48.31,597.84,4219.59,5851.22,175.15,2086.04,663,278.2
C36,2021-09,legacy,20,3255,162.8,167,5.71,28.6,4.58,1.023,56.33,49.33,599.69,4637.87,5642.21,203.3,2119.43,663,277.24
C36,2021-10,legacy,34,5645,166.0,345,5.6,28.4,4.74,1.026,57.82,48.0,585.28,4379.55,5471.52,166.36,2362.66,663,254.21
C36,2021-11,legacy,24,3888,162.0,264,5.74,27.1,4.59,1.029,58.69,50.97,659.0,4620.64,5932.52,212.12,2169.86,663,324.81
C36,2021-12,legacy,20,2971,148.6,218,6.26,23.7,4.68,1.032,57.48,49.65,643.54,4246.79,5779.58,172.58,2082.75,663,355.64
C36,2022-01,new,27,4327,160.3,240,5.8,21.2,4.42,1.035,56.19,50.29,780.91,4573.19,5744.76,167.92,1991.12,663,308.84
C36,2022-02,new,25,3879,155.2,230,5.99,20.0,4.45,1.038,56.73,50.1,555.73,4527.5,5450.36,203.05,2356.13,663,296.76
C36,2022-03,new,30,4574,152.5,329,6.1,19.9,3.9,1.041,57.91,49.88,648.14,4220.23,5915.77,202.88,2238.68,663,303.92
C36,2022-04,new,41,6238,152.1,525,6.11,21.4,4.62,1.044,58.84,49.83,608.15,4151.27,5053.25,177.04,2212.53,663,274.84
C36,2022-05,new,37,5540,149.7,371,6.21,21.8,4.56,1.047,57.13,49.75,677.62,4436.34,5750.36,194.57,2193.52,663,287.36
C36,2022-06,new,25,3542,141.7,219,6.56,21.4,4.16,1.05,58.45,51.52,593.27,4394.96,5714.35,178.17,2380.62,663,295.93
C36,2022-07,new,27,4152,153.8,257,6.05,20.8,4.28,1.052,56.61,49.65,626.42,4100.37,5932.48,182.59,2175.89,663,358.03
C36,2022-08,new,22,3161,143.7,224,6.47,19.2,4.58,1.055,59.42,48.72,684.84,4951.19,5698.85,171.88,2464.91,663,316.57
C36,2022-09,new,33,4949,150.0,330,6.2,19.9,4.25,1.058,56.48,49.67,586.57,3897.47,5527.18,198.31,2019.75,663,295.78
C36,2022-10,new,37,5834,157.7,420,5.9,20.6,4.38,1.061,59.02,48.82,675.9,4470.91,5833.9,184.72,2085.48,663,321.12
C36,2022-11,new,32,5039,157.5,327,5.91,25.1,4.31,1.064,56.71,51.27,654.36,4768.33,5333.8,200.36,2197.97,663,335.94
C36,2022-12,new,26,3502,134.7,272,6.9,19.5,4.38,1.067,58.18,53.0,693.33,4705.7,5826.99,181.27,2219.3,663,267.06
C36,2023-01,new,25,3609,144.4,230,6.44,18.6,4.36,1.07,60.88,52.07,701.12,3744.52,6172.87,186.21,2413.92,663,311.51
C36,2023-02,new,19,2705,142.4,284,6.49,16.8,4.08,1.073,57.33,51.16,608.16,4272.53,5564.53,179.92,2024.34,663,344.85
C36,2023-03,new,29,4534,156.3,291,5.86,22.2,4.47,1.076,57.03,52.18,617.93,4596.97,6140.08,200.41,2381.47,663,321.38
C36,2023-04,new,31,4627,149.3,234,6.08,30.4,4.26,1.079,58.64,50.29,671.67,4115.61,6230.69,205.67,2357.99,663,297.23
C36,2023-05,new,30,5021,167.4,280,5.36,24.4,4.18,1.082,59.69,49.57,597.74,4440.49,6025.13,187.18,2338.98,663,268.06
C36,2023-06,new,27,4229,156.6,296,5.67,25.7,3.94,1.085,59.17,50.99,722.12,4438.06,5836.26,190.34,2216.37,663,328.87
C36,2023-07,new,38,6396,168.3,408,5.21,27.1,4.01,1.088,59.43,50.52,650.59,4279.27,6280.81,214.23,2267.99,663,307.0
C36,2023-08,new,32,5037,157.4,359,5.49,21.6,4.43,1.09,57.44,51.73,547.76,4246.05,5972.46,203.4,1871.3,663,277.61
C36,2023-09,new,28,4557,162.8,271,5.23,18.7,4.37,1.093,59.65,52.72,623.6,4455.26,5473.84,193.11,2376.39,663,319.58
C36,2023-10,new,21,3584,170.7,197,4.91,20.0,4.03,1.096,62.83,52.5,608.27,4317.55,6078.88,218.81,2323.79,663,306.71
C36,2023-11,new,29,5271,181.8,368,4.53,24.5,4.17,1.099,59.75,51.54,707.63,4611.43,6102.12,188.84,2495.26,663,279.36
C36,2023-12,new,25,3999,160.0,297,5.05,30.8,4.09,1.102,61.87,54.42,802.48,4302.43,6039.52,213.03,2463.26,663,325.6
C36,2024-01,new,20,3708,185.4,229,4.28,29.3,4.08,1.105,61.34,53.75,661.22,5013.0,6252.51,194.94,2349.55,663,306.9
C36,2024-02,new,24,4145,172.7,270,4.51,20.4,3.96,1.108,60.62,52.58,762.71,4547.09,6299.65,193.92,2164.01,663,304.18
C36,2024-03,new,24,4654,193.9,266,3.94,23.1,3.79,1.111,59.65,53.17,648.5,4653.09,5650.48,181.62,2135.82,663,329.85
C36,2024-04,new,22,3867,175.8,253,4.26,28.4,3.89,1.114,60.87,53.23,744.92,4600.83,5702.64,209.02,2210.05,663,302.7
C36,2024-05,new,26,5042,193.9,281,3.79,34.3,3.86,1.117,62.96,53.36,837.57,4595.21,6334.43,195.98,2223.14,663,278.06
C36,2024-06,new,27,5862,217.1,390,3.33,29.5,4.01,1.12,59.31,54.7,690.99,4895.62,6924.66,191.28,2150.62,663,292.14
C36,2024-07,new,36,8054,223.7,403,3.18,28.0,4.12,1.122,63.09,53.3,706.39,5040.49,5551.67,197.34,2465.29,663,307.82
C36,2024-08,new,27,5289,195.9,358,3.57,28.0,4.12,1.125,63.01,54.09,665.48,5521.56,6081.86,208.66,2391.93,663,323.05
C36,2024-09,new,33,7688,233.0,367,2.96,28.6,3.83,1.128,62.06,55.16,628.45,4505.47,5834.5,180.15,2519.83,663,307.14
C36,2024-10,new,39,8097,207.6,416,3.27,30.1,3.92,1.131,64.57,53.69,671.76,4607.13,5802.28,194.81,2567.76,663,319.51
C36,2024-11,new,29,6249,215.5,426,3.11,28.2,3.93,1.134,61.94,53.09,634.71,4517.76,5829.85,197.52,2597.57,663,307.92
C36,2024-12,new,25,5589,223.6,263,2.97,30.1,4.08,1.137,63.73,55.1,701.9,4742.09,6208.67,178.25,2392.09,663,345.73
C36,2025-01,new,29,6379,220.0,318,2.98,30.3,3.59,1.14,62.3,52.63,740.64,4513.88,5795.64,187.51,2734.53,663,321.21
C36,2025-02,new,24,5394,224.8,339,2.9,25.3,3.62,1.143,61.46,54.43,691.81,5090.84,6084.66,190.01,2450.58,663,258.84
C36,2025-03,new,31,6938,223.8,358,2.88,29.9,3.62,1.146,61.75,53.24,777.15,4921.97,5679.2,189.01,2310.33,663,257.75
C36,2025-04,new,26,6087,234.1,399,2.74,33.5,3.78,1.149,63.84,56.62,710.35,5076.66,5913.07,185.9,2477.78,663,300.31
C36,2025-05,new,26,5883,226.3,288,2.82,29.8,3.98,1.152,63.99,54.72,874.06,4952.7,6495.79,208.15,2392.49,663,337.46
C36,2025-06,new,31,6771,218.4,402,2.9,30.0,4.16,1.155,63.55,56.32,645.27,5038.07,6596.57,209.25,2375.69,663,359.71
C36,2025-07,new,23,4872,211.8,300,2.98,30.3,3.75,1.158,63.82,55.17,574.7,4699.94,6198.97,220.47,2131.97,663,259.34
C36,2025-08,new,31,6569,211.9,514,2.97,30.3,3.61,1.16,63.31,57.41,656.0,4662.02,6922.1,214.81,2382.89,663,349.97
C36,2025-09,new,16,3597,224.8,173,2.79,28.2,3.66,1.163,64.04,55.59,641.88,4462.11,5864.4,234.93,2492.07,663,342.46
C36,2025-10,new,26,6140,236.2,382,2.64,34.0,3.64,1.166,62.81,57.72,847.67,5036.56,6884.25,234.44,2403.5,663,367.5
C36,2025-11,new,28,6469,231.0,262,2.7,33.0,3.74,1.169,63.02,57.11,733.52,4897.58,6317.16,192.16,2602.88,663,297.44
C36,2025-12,new,25,5574,223.0,361,2.79,29.9,3.96,1.172,65.28,53.41,790.21,5093.17,6213.34,185.68,2676.1,663,282.95
C37,2021-01,legacy,20,3064,153.2,185,6.07,22.1,4.16,1.0,53.27,47.82,607.51,4675.99,5467.42,177.93,2055.06,677,315.42
C37,2021-02,legacy,14,2021,144.4,221,6.44,22.8,4.4,1.003,54.98,48.84,596.76,3711.75,5154.83,191.65,2178.01,677,305.74
C37,2021-03,legacy,16,2406,150.4,133,6.18,25.8,4.23,1.006,54.66,47.56,643.07,4140.83,5409.16,176.92,1894.54,677,279.96
C37,2021-04,legacy,15,2301,153.4,176,6.06,28.3,4.75,1.009,56.17,49.5,629.52,3952.68,5287.97,199.45,2146.85,677,266.85
C37,2021-05,legacy,22,3213,146.0,198,6.37,22.2,4.37,1.012,53.79,46.55,593.41,4458.25,4934.67,178.45,1874.56,677,313.35
C37,2021-06,legacy,14,2262,161.6,133,5.76,26.5,4.18,1.015,56.17,48.23,663.65,4729.21,4960.82,164.53,1765.35,677,316.91
C37,2021-07,legacy,15,2393,159.5,127,5.83,20.9,4.16,1.018,54.21,47.69,666.38,4605.09,5525.64,161.6,2001.79,677,302.28
C37,2021-08,legacy,12,1761,146.8,128,6.34,20.4,4.38,1.02,55.36,49.08,697.39,4274.14,5142.09,182.15,2224.35,677,280.46
C37,2021-09,legacy,15,2324,154.9,109,6.0,20.3,4.74,1.023,53.43,48.82,737.54,3851.39,5436.53,177.67,2030.94,677,271.77
C37,2021-10,legacy,11,1661,151.0,106,6.16,24.0,4.04,1.026,54.53,47.5,643.12,4339.65,5041.37,182.29,2016.71,677,327.99
C37,2021-11,legacy,10,1522,152.2,99,6.11,24.9,4.87,1.029,55.13,49.6,576.57,4067.28,5815.28,196.37,1908.71,677,305.04
C37,2021-12,legacy,13,1979,152.2,129,6.11,21.1,4.27,1.032,53.91,47.85,559.99,4123.41,5619.52,181.75,1949.62,677,251.4
C37,2022-01,legacy,7,1130,161.4,97,5.76,24.2,4.22,1.035,56.93,49.19,588.08,4272.1,5446.17,199.79,2143.52,677,293.94
C37,2022-02,legacy,17,2590,152.4,163,6.1,17.1,3.99,1.038,55.0,48.41,622.8,4153.26,5905.48,197.98,2112.81,677,293.26
C37,2022-03,legacy,14,2131,152.2,127,6.11,21.1,3.91,1.041,57.06,48.41,626.73,4388.92,5741.26,174.81,2129.5,677,301.83
C37,2022-04,legacy,18,2845,158.1,138,5.88,20.4,4.03,1.044,57.57,49.28,630.07,3668.91,5794.94,205.83,2024.69,677,275.87
C37,2022-05,legacy,15,2366,157.7,167,5.9,21.1,4.31,1.047,54.45,50.57,564.02,4567.99,5550.15,184.27,2064.12,677,300.01
C37,2022-06,legacy,16,2650,165.6,164,5.62,20.2,3.97,1.05,55.4,47.73,645.2,3997.07,6747.78,196.55,2229.17,677,312.25
C37,2022-07,legacy,13,1856,142.8,121,6.51,17.0,4.11,1.052,58.88,49.57,698.75,4856.74,5684.74,201.34,2394.21,677,334.81
C37,2022-08,legacy,12,1870,155.8,145,5.97,23.0,4.39,1.055,58.52,47.97,664.08,3854.7,5298.22,185.71,2101.44,677,336.7
C37,2022-09,legacy,8,1076,134.5,62,6.91,22.4,4.39,1.058,56.44,49.67,750.95,4167.03,5538.09,192.3,2249.58,677,395.66
C37,2022-10,legacy,17,2553,150.2,140,6.19,23.2,4.49,1.061,58.0,50.25,698.92,4523.36,5561.15,200.11,2393.3,677,319.25
C37,2022-11,legacy,13,1807,139.0,109,6.69,21.6,4.08,1.064,58.85,50.6,591.08,4005.51,5813.18,147.14,2130.96,677,296.61
C37,2022-12,legacy,14,1942,138.7,132,6.7,23.5,4.0,1.067,56.53,49.79,622.96,4146.57,5506.23,206.14,2337.97,677,291.81
C37,2023-01,legacy,17,2530,148.8,173,6.25,26.6,4.12,1.07,57.82,48.86,641.3,4760.05,4932.83,203.09,2246.05,677,357.43
C37,2023-02,legacy,16,2263,141.4,147,6.53,24.4,4.0,1.073,59.04,50.66,574.62,4458.3,6056.18,200.61,2114.59,677,354.58
C37,2023-03,legacy,21,3127,148.9,258,6.15,16.4,3.73,1.076,58.29,51.83,686.42,5032.09,5144.65,198.49,2098.97,677,322.25
C37,2023-04,legacy,8,1039,129.9,67,6.99,16.2,4.14,1.079,58.55,50.89,626.12,4116.09,5157.26,182.2,2217.07,677,330.82
C37,2023-05,legacy,18,2994,166.3,170,5.4,27.1,3.97,1.082,57.95,51.33,721.47,4248.96,4943.61,204.74,2434.21,677,338.41
C37,2023-06,legacy,14,1850,132.1,117,6.72,25.1,4.07,1.085,58.74,51.56,680.33,4317.12,6252.73,184.78,2073.82,677,290.91
C37,2023-07,legacy,17,2548,149.9,162,5.85,18.4,3.75,1.088,55.3,51.3,631.98,4028.7,5708.39,189.89,2304.56,677,329.91
C37,2023-08,legacy,7,1216,173.7,77,4.97,23.9,4.25,1.09,58.34,53.15,627.37,4304.53,5571.76,188.0,2195.66,677,316.52
C37,2023-09,legacy,8,1171,146.4,86,5.81,27.2,4.21,1.093,59.84,52.06,734.25,4335.1,6341.46,204.94,2367.04,677,303.49
C37,2023-10,legacy,15,2656,177.1,178,4.73,23.4,3.93,1.096,60.49,50.53,734.83,5053.27,6138.21,203.19,2201.61,677,321.78
C37,2023-11,legacy,10,1727,172.7,111,4.77,27.8,4.19,1.099,59.83,50.35,634.91,4493.89,6710.01,176.06,2267.64,677,328.45
C37,2023-12,legacy,18,2929,162.7,152,4.97,20.7,4.17,1.102,58.23,50.76,623.09,4958.53,5487.57,208.04,2352.94,677,336.16
C37,2024-01,legacy,16,2587,161.7,161,4.91,31.7,3.86,1.105,59.2,52.0,677.24,4677.79,5983.0,247.76,2885.26,677,267.15
C37,2024-02,legacy,19,3117,164.1,216,4.74,26.9,3.74,1.108,63.06,53.89,856.13,4364.45,6544.84,193.35,2345.42,677,287.04
C37,2024-03,legacy,14,2398,171.3,112,4.46,29.8,3.57,1.111,61.54,51.8,631.81,4479.33,5986.63,192.34,2393.97,677,302.34
C37,2024-04,legacy,15,2702,180.1,165,4.16,30.0,3.73,1.114,60.13,51.77,641.34,4346.55,5848.77,220.19,2326.01,677,247.59
C37,2024-05,legacy,12,2227,185.6,126,3.96,26.6,3.87,1.117,60.89,53.48,781.66,4688.73,5905.86,188.38,2490.15,677,393.67
C37,2024-06,legacy,12,1835,152.9,146,4.73,21.3,3.59,1.12,60.02,52.53,747.01,4046.47,5623.74,202.34,2470.98,677,335.78
C37,2024-07,legacy,11,2020,183.6,106,3.87,21.2,3.52,1.122,60.0,52.98,680.69,5027.27,6206.83,221.05,2041.57,677,285.19
C37,2024-08,legacy,15,2734,182.3,147,3.84,22.6,3.47,1.125,63.22,52.45,827.03,4610.78,6639.55,195.62,2168.83,677,304.46
C37,2024-09,legacy,13,2139,164.5,98,4.19,26.1,3.99,1.128,64.22,51.96,664.53,4825.82,5483.58,179.46,2501.66,677,283.91
C37,2024-10,legacy,12,2251,187.6,155,3.62,28.5,3.36,1.131,60.74,51.71,788.72,4261.84,6702.12,202.17,2106.89,677,306.98
C37,2024-11,legacy,13,2457,189.0,149,3.55,27.0,3.79,1.134,61.15,54.84,670.75,4436.11,6035.25,172.32,2466.15,677,295.09
C37,2024-12,legacy,14,2655,189.6,197,3.5,28.9,3.92,1.137,61.92,52.01,709.66,4544.9,6378.89,217.78,2079.13,677,364.74
C37,2025-01,legacy,16,2877,179.8,181,3.65,29.8,3.48,1.14,60.99,53.87,693.17,4742.39,5924.24,192.72,2517.92,677,262.07
C37,2025-02,legacy,6,1139,189.8,63,3.43,31.1,3.39,1.143,62.99,52.8,727.74,4977.45,6098.79,224.66,2404.98,677,312.61
C37,2025-03,legacy,11,2147,195.2,129,3.31,30.4,3.62,1.146,61.34,54.59,744.36,4623.42,5846.75,204.34,2333.65,677,333.56
C37,2025-04,legacy,9,1578,175.3,87,3.66,28.7,3.62,1.149,61.69,52.81,678.72,4485.29,5983.86,218.23,2440.4,677,350.49
C37,2025-05,legacy,16,2838,177.4,162,3.59,31.6,3.51,1.152,62.58,56.33,776.37,5175.66,5726.1,208.47,2451.72,677,310.4
C37,2025-06,legacy,11,1945,176.8,112,3.58,26.8,3.48,1.155,63.13,55.12,825.5,4659.12,6093.29,210.02,2603.75,677,298.86
C37,2025-07,legacy,14,2752,196.6,134,3.21,31.5,3.66,1.158,62.6,54.51,675.68,4632.18,5821.44,205.0,2280.2,677,318.78
C37,2025-08,legacy,12,2206,183.8,125,3.42,22.9,3.36,1.16,62.16,53.37,675.76,4656.96,6289.24,221.6,2318.51,677,290.17
C37,2025-09,legacy,16,2818,176.1,163,3.56,34.5,3.29,1.163,62.1,55.65,740.95,4843.3,6030.82,203.33,2369.14,677,320.84
C37,2025-10,legacy,16,2772,173.2,216,3.6,21.3,3.52,1.166,61.95,53.08,685.51,5123.76,6172.91,219.62,2114.96,677,321.1
C37,2025-11,legacy,12,2051,170.9,124,3.64,32.8,3.8,1.169,61.96,55.53,703.04,4974.09,6088.59,224.76,2546.34,677,274.56
C37,2025-12,legacy,19,3549,186.8,222,3.33,28.8,3.74,1.172,64.49,54.62,653.63,4728.99,6851.29,207.74,2123.86,677,294.62
C38,2021-01,legacy,18,2838,157.7,187,5.9,19.5,3.97,1.0,56.79,51.3,647.55,4435.81,5058.85,182.33,2112.25,628,350.13
C38,2021-02,legacy,15,2425,161.7,147,5.75,23.6,3.6,1.003,58.83,50.66,668.38,3775.8,6382.93,190.62,2158.0,628,331.61
C38,2021-03,legacy,11,1556,141.5,113,6.57,22.9,4.04,1.006,58.37,50.89,721.01,4519.58,6071.94,217.15,2129.72,628,292.28
C38,2021-04,legacy,12,1700,141.7,100,6.56,20.3,3.98,1.009,55.36,50.71,761.87,3945.93,5280.5,180.97,2026.84,628,299.57
C38,2021-05,legacy,18,2552,141.8,216,6.56,24.5,3.93,1.012,57.64,49.89,633.69,4868.15,5659.01,197.52,2169.86,628,352.66
C38,2021-06,legacy,14,1995,142.5,114,6.53,18.9,3.84,1.015,57.73,51.04,626.39,4578.19,5728.9,170.21,2192.45,628,308.14
C38,2021-07,legacy,14,1920,137.1,138,6.78,18.0,4.04,1.018,58.1,49.56,637.58,4309.27,5518.6,197.49,2355.71,628,315.27
C38,2021-08,legacy,14,2296,164.0,144,5.67,27.1,4.15,1.02,54.74,49.38,688.5,5002.67,5541.98,183.03,2054.92,628,371.29
C38,2021-09,legacy,12,1848,154.0,115,6.04,19.9,3.69,1.023,61.12,50.34,572.5,4636.91,5386.41,199.62,2112.31,628,347.04
C38,2021-10,legacy,9,1308,145.3,68,6.4,23.6,4.15,1.026,59.5,52.02,620.64,4311.63,5626.43,188.86,2082.77,628,322.85
C38,2021-11,legacy,15,1932,128.8,150,7.22,26.4,3.86,1.029,60.69,50.9,630.81,4774.34,5390.92,184.14,2535.35,628,321.11
C38,2021-12,legacy,11,1785,162.3,105,5.73,19.1,3.83,1.032,58.83,50.94,759.09,4278.43,6291.44,192.3,2278.92,628,347.07
C38,2022-01,legacy,12,1880,156.7,171,5.94,27.2,3.98,1.035,59.96,50.86,724.07,4739.95,6008.2,184.19,1990.8,628,361.37
C38,2022-02,legacy,21,3166,150.8,177,6.17,21.0,3.9,1.038,60.15,52.84,660.34,4774.44,5610.42,215.8,2098.51,628,331.58
C38,2022-03,legacy,17,2653,156.1,186,5.96,22.0,3.71,1.041,60.3,53.03,651.64,4495.37,5663.58,152.36,2198.71,628,280.63
C38,2022-04,legacy,13,1869,143.8,165,6.47,21.5,3.88,1.044,59.12,53.33,669.18,4843.92,6555.12,204.79,2187.63,628,316.89
C38,2022-05,legacy,10,1554,155.4,98,5.98,21.0,3.51,1.047,59.38,51.18,675.79,4571.32,6077.96,158.24,2615.68,628,286.63
C38,2022-06,legacy,10,1449,144.9,100,6.42,24.2,3.77,1.05,60.33,50.88,690.93,4647.16,6346.33,220.4,2388.87,628,310.98
C38,2022-07,legacy,14,2152,153.7,128,6.05,19.2,3.75,1.052,60.37,53.03,706.98,4404.03,5883.75,201.64,2369.39,628,344.46
C38,2022-08,legacy,13,1928,148.3,99,6.27,24.7,4.11,1.055,58.37,53.34,561.65,4557.94,5820.7,184.04,2213.33,628,299.23
C38,2022-09,legacy,7,969,138.4,59,6.72,21.1,3.55,1.058,58.6,51.73,690.98,4355.11,6057.07,229.15,1990.0,628,257.2
C38,2022-10,legacy,20,2808,140.4,154,6.62,26.3,3.69,1.061,59.63,51.93,714.55,4356.46,5785.38,223.32,2555.28,628,357.03
C38,2022-11,legacy,26,4145,159.4,298,5.83,20.5,3.62,1.064,60.56,51.83,730.68,4574.17,6303.96,211.8,2151.06,628,335.19
C38,2022-12,legacy,19,3014,158.6,211,5.86,23.5,3.68,1.067,60.46,54.29,663.1,4580.31,6424.15,184.23,2286.94,628,289.81
C38,2023-01,legacy,19,2812,148.0,181,6.28,22.9,3.29,1.07,64.31,53.41,692.55,4193.44,6089.88,202.75,2592.93,628,322.01
C38,2023-02,legacy,16,2307,144.2,193,6.4,10.1,3.39,1.073,60.37,54.06,805.96,4321.88,5776.04,210.16,2278.04,628,388.41
C38,2023-03,legacy,14,2060,147.1,162,6.22,23.8,3.53,1.076,62.46,53.19,656.4,4725.17,6455.17,182.08,2400.3,628,273.54
